institution,full_name,institution_order,institution_display,institution_code,consortium_ring_1,consortium_ring_2,consortium_ring_3,consortium_ring_4,consortium_ring_5,skill_code,base_skill_code,skill_name,skill_family,skill_theme,skill_type,environment,environment_code,tidal_regime,tidal_code,timescale,timescale_code,spatial_scale,spatial_code,data_modality,method_stage,family_order,skill_order,environment_order,tide_order,timescale_order,spatial_order,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,node_value,spatial_letter,family_letter,skill_letter,environment_letter,skill_name_short,short_code,legend_skill,legend_environment,legend_spatial,legend_family,skill_family_display,skill_name_display,environment_display
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,sandy beach,SOHS,OBS2.SB.MA.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,macro,MA,event,EV,local,SI,video / image time stacks,observation,1,2,1,3,1,1,Observations,Video-based coastal monitoring,sandy beach,macro,event,local,1,S,O,H,S,H,LOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,sandy beach,SOHS,OBS2.SB.MA.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,sandy beach,SB,macro,MA,seasonal,SE,local,SI,video / image time stacks,observation,1,2,1,3,2,1,Observations,Video-based coastal monitoring,sandy beach,macro,seasonal,local,1,S,O,H,S,H,LOSS,H = Video-based coastal monitoring,S = sandy beach,S = local,O = Observations,O,H,S
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,barrier island,SOHB,OBS2.BI.MI.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,micro,MI,event,EV,local,SI,video / image time stacks,observation,1,2,3,1,1,1,Observations,Video-based coastal monitoring,barrier island,micro,event,local,1,S,O,H,B,H,LOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,barrier island,SOHB,OBS2.BI.MI.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,micro,MI,seasonal,SE,local,SI,video / image time stacks,observation,1,2,3,1,2,1,Observations,Video-based coastal monitoring,barrier island,micro,seasonal,local,1,S,O,H,B,H,LOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,barrier island,SOHB,OBS2.BI.ME.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,meso,ME,event,EV,local,SI,video / image time stacks,observation,1,2,3,2,1,1,Observations,Video-based coastal monitoring,barrier island,meso,event,local,1,S,O,H,B,H,LOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,barrier island,SOHB,OBS2.BI.ME.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,meso,ME,seasonal,SE,local,SI,video / image time stacks,observation,1,2,3,2,2,1,Observations,Video-based coastal monitoring,barrier island,meso,seasonal,local,1,S,O,H,B,H,LOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,barrier island,SOHB,OBS2.BI.MA.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,macro,MA,event,EV,local,SI,video / image time stacks,observation,1,2,3,3,1,1,Observations,Video-based coastal monitoring,barrier island,macro,event,local,1,S,O,H,B,H,LOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,barrier island,SOHB,OBS2.BI.MA.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,barrier island,BI,macro,MA,seasonal,SE,local,SI,video / image time stacks,observation,1,2,3,3,2,1,Observations,Video-based coastal monitoring,barrier island,macro,seasonal,local,1,S,O,H,B,H,LOBS,H = Video-based coastal monitoring,B = barrier island,S = local,O = Observations,O,H,B
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.MI.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,micro,MI,event,EV,local,SI,video / image time stacks,observation,1,2,4,1,1,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,micro,event,local,1,S,O,H,I,H,LOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.MI.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,micro,MI,seasonal,SE,local,SI,video / image time stacks,observation,1,2,4,1,2,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,micro,seasonal,local,1,S,O,H,I,H,LOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.ME.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,meso,ME,event,EV,local,SI,video / image time stacks,observation,1,2,4,2,1,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,meso,event,local,1,S,O,H,I,H,LOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.ME.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,meso,ME,seasonal,SE,local,SI,video / image time stacks,observation,1,2,4,2,2,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,meso,seasonal,local,1,S,O,H,I,H,LOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.MA.EV.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,macro,MA,event,EV,local,SI,video / image time stacks,observation,1,2,4,3,1,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,macro,event,local,1,S,O,H,I,H,LOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Observations,tidal inlet / sand spit / river mouth,SOHI,OBS2.IN.MA.SE.SI,OBS2,Video-based coastal monitoring,Observations,In situ monitoring,technical,tidal inlet / sand spit / river mouth,IN,macro,MA,seasonal,SE,local,SI,video / image time stacks,observation,1,2,4,3,2,1,Observations,Video-based coastal monitoring,tidal inlet / sand spit / river mouth,macro,seasonal,local,1,S,O,H,I,H,LOIS,H = Video-based coastal monitoring,I = tidal inlet / sand spit / river mouth,S = local,O = Observations,O,H,I
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,sandy beach,RDDS,DAT1.SB.MI.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,sandy beach,SB,micro,MI,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,1,1,3,3,Data workflows,Multi-source data harmonisation and QA/QC,sandy beach,micro,interannual,regional,1,R,D,D,S,D,LDSR,D = Multi-source data harmonisation and QA/QC,S = sandy beach,R = regional,D = Data workflows,D,D,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,sandy beach,RDDS,DAT1.SB.MI.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,sandy beach,SB,micro,MI,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,1,1,4,3,Data workflows,Multi-source data harmonisation and QA/QC,sandy beach,micro,decadal,regional,1,R,D,D,S,D,LDSR,D = Multi-source data harmonisation and QA/QC,S = sandy beach,R = regional,D = Data workflows,D,D,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,sandy beach,RDDS,DAT1.SB.ME.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,sandy beach,SB,meso,ME,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,1,2,3,3,Data workflows,Multi-source data harmonisation and QA/QC,sandy beach,meso,interannual,regional,1,R,D,D,S,D,LDSR,D = Multi-source data harmonisation and QA/QC,S = sandy beach,R = regional,D = Data workflows,D,D,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,sandy beach,RDDS,DAT1.SB.ME.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,sandy beach,SB,meso,ME,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,1,2,4,3,Data workflows,Multi-source data harmonisation and QA/QC,sandy beach,meso,decadal,regional,1,R,D,D,S,D,LDSR,D = Multi-source data harmonisation and QA/QC,S = sandy beach,R = regional,D = Data workflows,D,D,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,sandy beach,RDDS,DAT1.SB.MA.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,sandy beach,SB,macro,MA,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,1,3,3,3,Data workflows,Multi-source data harmonisation and QA/QC,sandy beach,macro,interannual,regional,1,R,D,D,S,D,LDSR,D = Multi-source data harmonisation and QA/QC,S = sandy beach,R = regional,D = Data workflows,D,D,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,sandy beach,RDDS,DAT1.SB.MA.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,sandy beach,SB,macro,MA,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,1,3,4,3,Data workflows,Multi-source data harmonisation and QA/QC,sandy beach,macro,decadal,regional,1,R,D,D,S,D,LDSR,D = Multi-source data harmonisation and QA/QC,S = sandy beach,R = regional,D = Data workflows,D,D,S
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,barrier island,RDDB,DAT1.BI.MI.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,barrier island,BI,micro,MI,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,3,1,3,3,Data workflows,Multi-source data harmonisation and QA/QC,barrier island,micro,interannual,regional,1,R,D,D,B,D,LDBR,D = Multi-source data harmonisation and QA/QC,B = barrier island,R = regional,D = Data workflows,D,D,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,barrier island,RDDB,DAT1.BI.MI.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,barrier island,BI,micro,MI,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,3,1,4,3,Data workflows,Multi-source data harmonisation and QA/QC,barrier island,micro,decadal,regional,1,R,D,D,B,D,LDBR,D = Multi-source data harmonisation and QA/QC,B = barrier island,R = regional,D = Data workflows,D,D,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,barrier island,RDDB,DAT1.BI.ME.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,barrier island,BI,meso,ME,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,3,2,3,3,Data workflows,Multi-source data harmonisation and QA/QC,barrier island,meso,interannual,regional,1,R,D,D,B,D,LDBR,D = Multi-source data harmonisation and QA/QC,B = barrier island,R = regional,D = Data workflows,D,D,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,barrier island,RDDB,DAT1.BI.ME.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,barrier island,BI,meso,ME,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,3,2,4,3,Data workflows,Multi-source data harmonisation and QA/QC,barrier island,meso,decadal,regional,1,R,D,D,B,D,LDBR,D = Multi-source data harmonisation and QA/QC,B = barrier island,R = regional,D = Data workflows,D,D,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,barrier island,RDDB,DAT1.BI.MA.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,barrier island,BI,macro,MA,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,3,3,3,3,Data workflows,Multi-source data harmonisation and QA/QC,barrier island,macro,interannual,regional,1,R,D,D,B,D,LDBR,D = Multi-source data harmonisation and QA/QC,B = barrier island,R = regional,D = Data workflows,D,D,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,barrier island,RDDB,DAT1.BI.MA.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,barrier island,BI,macro,MA,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,3,3,4,3,Data workflows,Multi-source data harmonisation and QA/QC,barrier island,macro,decadal,regional,1,R,D,D,B,D,LDBR,D = Multi-source data harmonisation and QA/QC,B = barrier island,R = regional,D = Data workflows,D,D,B
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,estuary / lagoon,RDDE,DAT1.EL.MI.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,estuary / lagoon,EL,micro,MI,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,5,1,3,3,Data workflows,Multi-source data harmonisation and QA/QC,estuary / lagoon,micro,interannual,regional,1,R,D,D,E,D,LDER,D = Multi-source data harmonisation and QA/QC,E = estuary / lagoon,R = regional,D = Data workflows,D,D,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,estuary / lagoon,RDDE,DAT1.EL.MI.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,5,1,4,3,Data workflows,Multi-source data harmonisation and QA/QC,estuary / lagoon,micro,decadal,regional,1,R,D,D,E,D,LDER,D = Multi-source data harmonisation and QA/QC,E = estuary / lagoon,R = regional,D = Data workflows,D,D,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,estuary / lagoon,RDDE,DAT1.EL.ME.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,estuary / lagoon,EL,meso,ME,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,5,2,3,3,Data workflows,Multi-source data harmonisation and QA/QC,estuary / lagoon,meso,interannual,regional,1,R,D,D,E,D,LDER,D = Multi-source data harmonisation and QA/QC,E = estuary / lagoon,R = regional,D = Data workflows,D,D,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,estuary / lagoon,RDDE,DAT1.EL.ME.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,5,2,4,3,Data workflows,Multi-source data harmonisation and QA/QC,estuary / lagoon,meso,decadal,regional,1,R,D,D,E,D,LDER,D = Multi-source data harmonisation and QA/QC,E = estuary / lagoon,R = regional,D = Data workflows,D,D,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,estuary / lagoon,RDDE,DAT1.EL.MA.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,estuary / lagoon,EL,macro,MA,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,5,3,3,3,Data workflows,Multi-source data harmonisation and QA/QC,estuary / lagoon,macro,interannual,regional,1,R,D,D,E,D,LDER,D = Multi-source data harmonisation and QA/QC,E = estuary / lagoon,R = regional,D = Data workflows,D,D,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,estuary / lagoon,RDDE,DAT1.EL.MA.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,5,3,4,3,Data workflows,Multi-source data harmonisation and QA/QC,estuary / lagoon,macro,decadal,regional,1,R,D,D,E,D,LDER,D = Multi-source data harmonisation and QA/QC,E = estuary / lagoon,R = regional,D = Data workflows,D,D,E
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,deltaic shoreline,RDDD,DAT1.DE.MI.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,deltaic shoreline,DE,micro,MI,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,6,1,3,3,Data workflows,Multi-source data harmonisation and QA/QC,deltaic shoreline,micro,interannual,regional,1,R,D,D,D,D,LDDR,D = Multi-source data harmonisation and QA/QC,D = deltaic shoreline,R = regional,D = Data workflows,D,D,D
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,deltaic shoreline,RDDD,DAT1.DE.MI.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,deltaic shoreline,DE,micro,MI,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,6,1,4,3,Data workflows,Multi-source data harmonisation and QA/QC,deltaic shoreline,micro,decadal,regional,1,R,D,D,D,D,LDDR,D = Multi-source data harmonisation and QA/QC,D = deltaic shoreline,R = regional,D = Data workflows,D,D,D
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,deltaic shoreline,RDDD,DAT1.DE.ME.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,deltaic shoreline,DE,meso,ME,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,6,2,3,3,Data workflows,Multi-source data harmonisation and QA/QC,deltaic shoreline,meso,interannual,regional,1,R,D,D,D,D,LDDR,D = Multi-source data harmonisation and QA/QC,D = deltaic shoreline,R = regional,D = Data workflows,D,D,D
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,deltaic shoreline,RDDD,DAT1.DE.ME.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,deltaic shoreline,DE,meso,ME,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,6,2,4,3,Data workflows,Multi-source data harmonisation and QA/QC,deltaic shoreline,meso,decadal,regional,1,R,D,D,D,D,LDDR,D = Multi-source data harmonisation and QA/QC,D = deltaic shoreline,R = regional,D = Data workflows,D,D,D
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,deltaic shoreline,RDDD,DAT1.DE.MA.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,deltaic shoreline,DE,macro,MA,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,6,3,3,3,Data workflows,Multi-source data harmonisation and QA/QC,deltaic shoreline,macro,interannual,regional,1,R,D,D,D,D,LDDR,D = Multi-source data harmonisation and QA/QC,D = deltaic shoreline,R = regional,D = Data workflows,D,D,D
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,deltaic shoreline,RDDD,DAT1.DE.MA.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,deltaic shoreline,DE,macro,MA,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,6,3,4,3,Data workflows,Multi-source data harmonisation and QA/QC,deltaic shoreline,macro,decadal,regional,1,R,D,D,D,D,LDDR,D = Multi-source data harmonisation and QA/QC,D = deltaic shoreline,R = regional,D = Data workflows,D,D,D
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,cliffs,RDDC,DAT1.CL.MI.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,cliffs,CL,micro,MI,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,8,1,3,3,Data workflows,Multi-source data harmonisation and QA/QC,cliffs,micro,interannual,regional,1,R,D,D,C,D,LDCR,D = Multi-source data harmonisation and QA/QC,C = cliffs,R = regional,D = Data workflows,D,D,C
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,cliffs,RDDC,DAT1.CL.MI.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,cliffs,CL,micro,MI,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,8,1,4,3,Data workflows,Multi-source data harmonisation and QA/QC,cliffs,micro,decadal,regional,1,R,D,D,C,D,LDCR,D = Multi-source data harmonisation and QA/QC,C = cliffs,R = regional,D = Data workflows,D,D,C
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,cliffs,RDDC,DAT1.CL.ME.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,cliffs,CL,meso,ME,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,8,2,3,3,Data workflows,Multi-source data harmonisation and QA/QC,cliffs,meso,interannual,regional,1,R,D,D,C,D,LDCR,D = Multi-source data harmonisation and QA/QC,C = cliffs,R = regional,D = Data workflows,D,D,C
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,cliffs,RDDC,DAT1.CL.ME.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,cliffs,CL,meso,ME,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,8,2,4,3,Data workflows,Multi-source data harmonisation and QA/QC,cliffs,meso,decadal,regional,1,R,D,D,C,D,LDCR,D = Multi-source data harmonisation and QA/QC,C = cliffs,R = regional,D = Data workflows,D,D,C
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,cliffs,RDDC,DAT1.CL.MA.IA.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,cliffs,CL,macro,MA,interannual,IA,regional,RG,multi-source geospatial / time series,workflow,2,1,8,3,3,3,Data workflows,Multi-source data harmonisation and QA/QC,cliffs,macro,interannual,regional,1,R,D,D,C,D,LDCR,D = Multi-source data harmonisation and QA/QC,C = cliffs,R = regional,D = Data workflows,D,D,C
JBA,JBA CONSULTING,12,JBA,L,JBA,regional,Data workflows,cliffs,RDDC,DAT1.CL.MA.DE.RG,DAT1,Multi-source data harmonisation and QA/QC,Data workflows,Data integration,cross-cutting,cliffs,CL,macro,MA,decadal,DE,regional,RG,multi-source geospatial / time series,workflow,2,1,8,3,4,3,Data workflows,Multi-source data harmonisation and QA/QC,cliffs,macro,decadal,regional,1,R,D,D,C,D,LDCR,D = Multi-source data harmonisation and QA/QC,C = cliffs,R = regional,D = Data workflows,D,D,C
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Modelling,sandy beach,SMCS,MOD1.SB.MI.EV.SI,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,micro,MI,event,EV,local,SI,numerical model,model,3,1,1,1,1,1,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,micro,event,local,1,S,M,C,S,C,LMSS,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,S = local,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Modelling,sandy beach,SMCS,MOD1.SB.MI.SE.SI,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,micro,MI,seasonal,SE,local,SI,numerical model,model,3,1,1,1,2,1,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,micro,seasonal,local,1,S,M,C,S,C,LMSS,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,S = local,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Modelling,sandy beach,EMCS,MOD1.SB.MI.SE.SU,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,micro,MI,seasonal,SE,subregion,SU,numerical model,model,3,1,1,1,2,2,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,micro,seasonal,subregion,1,E,M,C,S,C,LMSE,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,E = subregional,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Modelling,sandy beach,EMCS,MOD1.SB.MI.DE.SU,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,micro,MI,decadal,DE,subregion,SU,numerical model,model,3,1,1,1,4,2,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,micro,decadal,subregion,1,E,M,C,S,C,LMSE,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,E = subregional,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Modelling,sandy beach,SMCS,MOD1.SB.ME.EV.SI,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,meso,ME,event,EV,local,SI,numerical model,model,3,1,1,2,1,1,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,meso,event,local,1,S,M,C,S,C,LMSS,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,S = local,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Modelling,sandy beach,SMCS,MOD1.SB.ME.SE.SI,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,meso,ME,seasonal,SE,local,SI,numerical model,model,3,1,1,2,2,1,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,meso,seasonal,local,1,S,M,C,S,C,LMSS,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,S = local,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Modelling,sandy beach,EMCS,MOD1.SB.ME.SE.SU,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,meso,ME,seasonal,SE,subregion,SU,numerical model,model,3,1,1,2,2,2,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,meso,seasonal,subregion,1,E,M,C,S,C,LMSE,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,E = subregional,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,subregion,Modelling,sandy beach,EMCS,MOD1.SB.ME.DE.SU,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,meso,ME,decadal,DE,subregion,SU,numerical model,model,3,1,1,2,4,2,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,meso,decadal,subregion,1,E,M,C,S,C,LMSE,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,E = subregional,M = Modelling,M,C,S
JBA,JBA CONSULTING,12,JBA,L,JBA,local,Modelling,sandy beach,SMCS,MOD1.SB.MA.EV.SI,MOD1,Morphodynamic modelling,Modelling,Shoreline models,technical,sandy beach,SB,macro,MA,event,EV,local,SI,numerical model,model,3,1,1,3,1,1,Modelling,Integrated cross-shore / one-line shoreline modelling,sandy beach,macro,event,local,1,S,M,C,S,C,LMSS,C = Integrated cross-shore / one-line shoreline modelling,S = sandy beach,S = local,M = Modelling,M,C,S
